workload,size,corpus_tokens,live_arm,index_arm,regime,hit_rate,cached,footprint,infra_mode,c_live,c_index_query,saving_per_query,footprint_gib,infra_month,embed_once,churn_day,fixed_daily,break_even_qpd,feasible,live_window_exceeded,c_live_over_window,break_even_qpd_over_window,measured,hit_rate_basis
code,L,6232509,stuffed,indexed,open_weight,0.5,True,pca_uc_384_sq8,marginal,,0.006272283821321321,,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.9,True,pca_uc_384_sq8,marginal,,0.006272283821321321,,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.95,True,pca_uc_384_sq8,marginal,,0.006272283821321321,,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.99,True,pca_uc_384_sq8,marginal,,0.006272283821321321,,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.0,False,pca_uc_384_sq8,marginal,,0.006272283821321321,,0.009184790406342203,0.06861587328570805,0.09194406000000001,0.0,0.002506221806466963,,False,True,,,True,uncached_list
code,L,6232509,stuffed,indexed,open_weight,0.975,True,sq8,marginal,,0.006272283821321321,,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,,False,True,,,True,measured
code,L,6232509,stuffed,indexed,open_weight,0.5,True,sq8,marginal,,0.006272283821321321,,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.9,True,sq8,marginal,,0.006272283821321321,,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.95,True,sq8,marginal,,0.006272283821321321,,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.99,True,sq8,marginal,,0.006272283821321321,,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,,False,True,,,True,sweep
code,L,6232509,stuffed,indexed,open_weight,0.0,False,sq8,marginal,,0.006272283821321321,,0.022481565866153685,0.16795073229663718,0.09194406000000001,0.0,0.005769790069659706,,False,True,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,dedicated,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,36.99090338789171,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed,claude,0.0,False,pca_uc_384_sq8,dedicated,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,36.99090338789171,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed,claude,0.0,True,sq8,dedicated,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0033948781836731358,86.06751,0.014826859999999999,0.0,2.8277206215342465,36.99090338789171,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed,claude,0.0,False,sq8,dedicated,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0033948781836731358,86.06751,0.014826859999999999,0.0,2.8277206215342465,36.99090338789171,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,marginal,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0013869694289864952,0.010361490505518073,0.014826859999999999,0.0,0.0003810401134833087,0.004984586496074984,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed,claude,0.0,False,pca_uc_384_sq8,marginal,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0013869694289864952,0.010361490505518073,0.014826859999999999,0.0,0.0003810401134833087,0.004984586496074984,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed,claude,0.0,True,sq8,marginal,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0033948781836731358,0.025361768855441832,0.014826859999999999,0.0,0.0008738624001337813,0.011431454497835506,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed,claude,0.0,False,sq8,marginal,0.14416254054054053,0.06771886486486486,0.07644367567567567,0.0033948781836731358,0.025361768855441832,0.014826859999999999,0.0,0.0008738624001337813,0.011431454497835506,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed,openai,0.0,True,pca_uc_384_sq8,dedicated,0.14702713513513516,0.07027702702702703,0.07675010810810813,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,36.843213530737906,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed,openai,0.0,False,pca_uc_384_sq8,dedicated,0.14702713513513516,0.07027702702702703,0.07675010810810813,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,36.843213530737906,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed,openai,0.0,True,sq8,dedicated,0.14702713513513516,0.07027702702702703,0.07675010810810813,0.0033948781836731358,86.06751,0.014826859999999999,0.0,2.8277206215342465,36.843213530737906,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed,openai,0.0,False,sq8,dedicated,0.14702713513513516,0.07027702702702703,0.07675010810810813,0.0033948781836731358,86.06751,0.014826859999999999,0.0,2.8277206215342465,36.843213530737906,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed,openai,0.0,True,pca_uc_384_sq8,marginal,0.14702713513513516,0.07027702702702703,0.07675010810810813,0.0013869694289864952,0.010361490505518073,0.014826859999999999,0.0,0.0003810401134833087,0.00496468503922608,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed,openai,0.0,False,pca_uc_384_sq8,marginal,0.14702713513513516,0.07027702702702703,0.07675010810810813,0.0013869694289864952,0.010361490505518073,0.014826859999999999,0.0,0.0003810401134833087,0.00496468503922608,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed,openai,0.0,True,sq8,marginal,0.14702713513513516,0.07027702702702703,0.07675010810810813,0.0033948781836731358,0.025361768855441832,0.014826859999999999,0.0,0.0008738624001337813,0.011385813279935481,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed,openai,0.0,False,sq8,marginal,0.14702713513513516,0.07027702702702703,0.07675010810810813,0.0033948781836731358,0.025361768855441832,0.014826859999999999,0.0,0.0008738624001337813,0.011385813279935481,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed,open_weight,0.0,True,pca_uc_384_sq8,dedicated,0.014246768160051944,0.006171568257446636,0.008075199902605308,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,350.1734515107096,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed,open_weight,0.0,False,pca_uc_384_sq8,dedicated,0.014246768160051944,0.006171568257446636,0.008075199902605308,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,350.1734515107096,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed,open_weight,0.0,True,sq8,dedicated,0.014246768160051944,0.006171568257446636,0.008075199902605308,0.0033948781836731358,86.06751,0.014826859999999999,0.0,2.8277206215342465,350.1734515107096,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed,open_weight,0.0,False,sq8,dedicated,0.014246768160051944,0.006171568257446636,0.008075199902605308,0.0033948781836731358,86.06751,0.014826859999999999,0.0,2.8277206215342465,350.1734515107096,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed,open_weight,0.0,True,pca_uc_384_sq8,marginal,0.014246768160051944,0.006171568257446636,0.008075199902605308,0.0013869694289864952,0.010361490505518073,0.014826859999999999,0.0,0.0003810401134833087,0.04718646201691842,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed,open_weight,0.0,False,pca_uc_384_sq8,marginal,0.014246768160051944,0.006171568257446636,0.008075199902605308,0.0013869694289864952,0.010361490505518073,0.014826859999999999,0.0,0.0003810401134833087,0.04718646201691842,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed,open_weight,0.0,True,sq8,marginal,0.014246768160051944,0.006171568257446636,0.008075199902605308,0.0033948781836731358,0.025361768855441832,0.014826859999999999,0.0,0.0008738624001337813,0.10821557492983504,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed,open_weight,0.0,False,sq8,marginal,0.014246768160051944,0.006171568257446636,0.008075199902605308,0.0033948781836731358,0.025361768855441832,0.014826859999999999,0.0,0.0008738624001337813,0.10821557492983504,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed_topk3,claude,0.0,True,pca_uc_384_sq8,dedicated,0.14416254054054053,0.09257481081081081,0.05158772972972972,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,54.81382174305389,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed_topk3,claude,0.0,False,pca_uc_384_sq8,dedicated,0.14416254054054053,0.09257481081081081,0.05158772972972972,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,54.81382174305389,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed_topk3,claude,0.0,True,sq8,dedicated,0.14416254054054053,0.09257481081081081,0.05158772972972972,0.0033948781836731358,86.06751,0.014826859999999999,0.0,2.8277206215342465,54.81382174305389,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed_topk3,claude,0.0,False,sq8,dedicated,0.14416254054054053,0.09257481081081081,0.05158772972972972,0.0033948781836731358,86.06751,0.014826859999999999,0.0,2.8277206215342465,54.81382174305389,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed_topk3,claude,0.0,True,pca_uc_384_sq8,marginal,0.14416254054054053,0.09257481081081081,0.05158772972972972,0.0013869694289864952,0.010361490505518073,0.014826859999999999,0.0,0.0003810401134833087,0.0073862547446765705,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed_topk3,claude,0.0,False,pca_uc_384_sq8,marginal,0.14416254054054053,0.09257481081081081,0.05158772972972972,0.0013869694289864952,0.010361490505518073,0.014826859999999999,0.0,0.0003810401134833087,0.0073862547446765705,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed_topk3,claude,0.0,True,sq8,marginal,0.14416254054054053,0.09257481081081081,0.05158772972972972,0.0033948781836731358,0.025361768855441832,0.014826859999999999,0.0,0.0008738624001337813,0.016939345939664008,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed_topk3,claude,0.0,False,sq8,marginal,0.14416254054054053,0.09257481081081081,0.05158772972972972,0.0033948781836731358,0.025361768855441832,0.014826859999999999,0.0,0.0008738624001337813,0.016939345939664008,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed_topk3,openai,0.0,True,pca_uc_384_sq8,dedicated,0.14702713513513516,0.09546378378378378,0.05156335135135137,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,54.839736895032864,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed_topk3,openai,0.0,False,pca_uc_384_sq8,dedicated,0.14702713513513516,0.09546378378378378,0.05156335135135137,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,54.839736895032864,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed_topk3,openai,0.0,True,sq8,dedicated,0.14702713513513516,0.09546378378378378,0.05156335135135137,0.0033948781836731358,86.06751,0.014826859999999999,0.0,2.8277206215342465,54.839736895032864,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed_topk3,openai,0.0,False,sq8,dedicated,0.14702713513513516,0.09546378378378378,0.05156335135135137,0.0033948781836731358,86.06751,0.014826859999999999,0.0,2.8277206215342465,54.839736895032864,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed_topk3,openai,0.0,True,pca_uc_384_sq8,marginal,0.14702713513513516,0.09546378378378378,0.05156335135135137,0.0013869694289864952,0.010361490505518073,0.014826859999999999,0.0,0.0003810401134833087,0.00738974685502715,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed_topk3,openai,0.0,False,pca_uc_384_sq8,marginal,0.14702713513513516,0.09546378378378378,0.05156335135135137,0.0013869694289864952,0.010361490505518073,0.014826859999999999,0.0,0.0003810401134833087,0.00738974685502715,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed_topk3,openai,0.0,True,sq8,marginal,0.14702713513513516,0.09546378378378378,0.05156335135135137,0.0033948781836731358,0.025361768855441832,0.014826859999999999,0.0,0.0008738624001337813,0.016947354608107316,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed_topk3,openai,0.0,False,sq8,marginal,0.14702713513513516,0.09546378378378378,0.05156335135135137,0.0033948781836731358,0.025361768855441832,0.014826859999999999,0.0,0.0008738624001337813,0.016947354608107316,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed_topk3,open_weight,0.0,True,pca_uc_384_sq8,dedicated,0.014246768160051944,0.008697977031085139,0.005548791128966805,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,509.6102116319475,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed_topk3,open_weight,0.0,False,pca_uc_384_sq8,dedicated,0.014246768160051944,0.008697977031085139,0.005548791128966805,0.0013869694289864952,86.06751,0.014826859999999999,0.0,2.8277206215342465,509.6102116319475,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed_topk3,open_weight,0.0,True,sq8,dedicated,0.014246768160051944,0.008697977031085139,0.005548791128966805,0.0033948781836731358,86.06751,0.014826859999999999,0.0,2.8277206215342465,509.6102116319475,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed_topk3,open_weight,0.0,False,sq8,dedicated,0.014246768160051944,0.008697977031085139,0.005548791128966805,0.0033948781836731358,86.06751,0.014826859999999999,0.0,2.8277206215342465,509.6102116319475,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed_topk3,open_weight,0.0,True,pca_uc_384_sq8,marginal,0.014246768160051944,0.008697977031085139,0.005548791128966805,0.0013869694289864952,0.010361490505518073,0.014826859999999999,0.0,0.0003810401134833087,0.06867083381353715,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed_topk3,open_weight,0.0,False,pca_uc_384_sq8,marginal,0.014246768160051944,0.008697977031085139,0.005548791128966805,0.0013869694289864952,0.010361490505518073,0.014826859999999999,0.0,0.0003810401134833087,0.06867083381353715,True,False,,,True,uncached_list
code_unseen,S,1139248,agentic,indexed_topk3,open_weight,0.0,True,sq8,marginal,0.014246768160051944,0.008697977031085139,0.005548791128966805,0.0033948781836731358,0.025361768855441832,0.014826859999999999,0.0,0.0008738624001337813,0.15748698767410554,True,False,,,True,measured
code_unseen,S,1139248,agentic,indexed_topk3,open_weight,0.0,False,sq8,marginal,0.014246768160051944,0.008697977031085139,0.005548791128966805,0.0033948781836731358,0.025361768855441832,0.014826859999999999,0.0,0.0008738624001337813,0.15748698767410554,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,dedicated,0.1897402162162162,0.07985713513513515,0.10988308108108105,0.0021964203820634158,86.06751,0.027044860000000004,0.0,2.827754095506849,25.734208284715756,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed,claude,0.0,False,pca_uc_384_sq8,dedicated,0.1897402162162162,0.07985713513513515,0.10988308108108105,0.0021964203820634158,86.06751,0.027044860000000004,0.0,2.827754095506849,25.734208284715756,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed,claude,0.0,True,sq8,dedicated,0.1897402162162162,0.07985713513513515,0.10988308108108105,0.005376167261805385,86.06751,0.027044860000000004,0.0,2.827754095506849,25.734208284715756,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed,claude,0.0,False,sq8,dedicated,0.1897402162162162,0.07985713513513515,0.10988308108108105,0.005376167261805385,86.06751,0.027044860000000004,0.0,2.827754095506849,25.734208284715756,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed,claude,0.0,True,pca_uc_384_sq8,marginal,0.1897402162162162,0.07985713513513515,0.10988308108108105,0.0021964203820634158,0.01640857286343119,0.027044860000000004,0.0,0.0006131861964076294,0.005580351318645394,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed,claude,0.0,False,pca_uc_384_sq8,marginal,0.1897402162162162,0.07985713513513515,0.10988308108108105,0.0021964203820634158,0.01640857286343119,0.027044860000000004,0.0,0.0006131861964076294,0.005580351318645394,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed,claude,0.0,True,sq8,marginal,0.1897402162162162,0.07985713513513515,0.10988308108108105,0.005376167261805385,0.040163182313238996,0.027044860000000004,0.0,0.0013936251105696928,0.01268279972547692,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed,claude,0.0,False,sq8,marginal,0.1897402162162162,0.07985713513513515,0.10988308108108105,0.005376167261805385,0.040163182313238996,0.027044860000000004,0.0,0.0013936251105696928,0.01268279972547692,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed,openai,0.0,True,pca_uc_384_sq8,dedicated,0.19238481081081082,0.08236464864864865,0.11002016216216218,0.0021964203820634158,86.06751,0.027044860000000004,0.0,2.827754095506849,25.702144406394652,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed,openai,0.0,False,pca_uc_384_sq8,dedicated,0.19238481081081082,0.08236464864864865,0.11002016216216218,0.0021964203820634158,86.06751,0.027044860000000004,0.0,2.827754095506849,25.702144406394652,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed,openai,0.0,True,sq8,dedicated,0.19238481081081082,0.08236464864864865,0.11002016216216218,0.005376167261805385,86.06751,0.027044860000000004,0.0,2.827754095506849,25.702144406394652,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed,openai,0.0,False,sq8,dedicated,0.19238481081081082,0.08236464864864865,0.11002016216216218,0.005376167261805385,86.06751,0.027044860000000004,0.0,2.827754095506849,25.702144406394652,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed,openai,0.0,True,pca_uc_384_sq8,marginal,0.19238481081081082,0.08236464864864865,0.11002016216216218,0.0021964203820634158,0.01640857286343119,0.027044860000000004,0.0,0.0006131861964076294,0.005573398405865235,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed,openai,0.0,False,pca_uc_384_sq8,marginal,0.19238481081081082,0.08236464864864865,0.11002016216216218,0.0021964203820634158,0.01640857286343119,0.027044860000000004,0.0,0.0006131861964076294,0.005573398405865235,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed,openai,0.0,True,sq8,marginal,0.19238481081081082,0.08236464864864865,0.11002016216216218,0.005376167261805385,0.040163182313238996,0.027044860000000004,0.0,0.0013936251105696928,0.012666997422850414,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed,openai,0.0,False,sq8,marginal,0.19238481081081082,0.08236464864864865,0.11002016216216218,0.005376167261805385,0.040163182313238996,0.027044860000000004,0.0,0.0013936251105696928,0.012666997422850414,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed,open_weight,0.0,True,pca_uc_384_sq8,dedicated,0.019234341449557667,0.007496450896842789,0.011737890552714878,0.0021964203820634158,86.06751,0.027044860000000004,0.0,2.827754095506849,240.9082009077698,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed,open_weight,0.0,False,pca_uc_384_sq8,dedicated,0.019234341449557667,0.007496450896842789,0.011737890552714878,0.0021964203820634158,86.06751,0.027044860000000004,0.0,2.827754095506849,240.9082009077698,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed,open_weight,0.0,True,sq8,dedicated,0.019234341449557667,0.007496450896842789,0.011737890552714878,0.005376167261805385,86.06751,0.027044860000000004,0.0,2.827754095506849,240.9082009077698,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed,open_weight,0.0,False,sq8,dedicated,0.019234341449557667,0.007496450896842789,0.011737890552714878,0.005376167261805385,86.06751,0.027044860000000004,0.0,2.827754095506849,240.9082009077698,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed,open_weight,0.0,True,pca_uc_384_sq8,marginal,0.019234341449557667,0.007496450896842789,0.011737890552714878,0.0021964203820634158,0.01640857286343119,0.027044860000000004,0.0,0.0006131861964076294,0.05223989725017537,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed,open_weight,0.0,False,pca_uc_384_sq8,marginal,0.019234341449557667,0.007496450896842789,0.011737890552714878,0.0021964203820634158,0.01640857286343119,0.027044860000000004,0.0,0.0006131861964076294,0.05223989725017537,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed,open_weight,0.0,True,sq8,marginal,0.019234341449557667,0.007496450896842789,0.011737890552714878,0.005376167261805385,0.040163182313238996,0.027044860000000004,0.0,0.0013936251105696928,0.11872875320407199,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed,open_weight,0.0,False,sq8,marginal,0.019234341449557667,0.007496450896842789,0.011737890552714878,0.005376167261805385,0.040163182313238996,0.027044860000000004,0.0,0.0013936251105696928,0.11872875320407199,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed_topk3,claude,0.0,True,pca_uc_384_sq8,dedicated,0.1897402162162162,0.07045562162162163,0.11928459459459458,0.0021964203820634158,86.06751,0.027044860000000004,0.0,2.827754095506849,23.70594547533458,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed_topk3,claude,0.0,False,pca_uc_384_sq8,dedicated,0.1897402162162162,0.07045562162162163,0.11928459459459458,0.0021964203820634158,86.06751,0.027044860000000004,0.0,2.827754095506849,23.70594547533458,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed_topk3,claude,0.0,True,sq8,dedicated,0.1897402162162162,0.07045562162162163,0.11928459459459458,0.005376167261805385,86.06751,0.027044860000000004,0.0,2.827754095506849,23.70594547533458,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed_topk3,claude,0.0,False,sq8,dedicated,0.1897402162162162,0.07045562162162163,0.11928459459459458,0.005376167261805385,86.06751,0.027044860000000004,0.0,2.827754095506849,23.70594547533458,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed_topk3,claude,0.0,True,pca_uc_384_sq8,marginal,0.1897402162162162,0.07045562162162163,0.11928459459459458,0.0021964203820634158,0.01640857286343119,0.027044860000000004,0.0,0.0006131861964076294,0.005140531335933434,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed_topk3,claude,0.0,False,pca_uc_384_sq8,marginal,0.1897402162162162,0.07045562162162163,0.11928459459459458,0.0021964203820634158,0.01640857286343119,0.027044860000000004,0.0,0.0006131861964076294,0.005140531335933434,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed_topk3,claude,0.0,True,sq8,marginal,0.1897402162162162,0.07045562162162163,0.11928459459459458,0.005376167261805385,0.040163182313238996,0.027044860000000004,0.0,0.0013936251105696928,0.01168319442511519,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed_topk3,claude,0.0,False,sq8,marginal,0.1897402162162162,0.07045562162162163,0.11928459459459458,0.005376167261805385,0.040163182313238996,0.027044860000000004,0.0,0.0013936251105696928,0.01168319442511519,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed_topk3,openai,0.0,True,pca_uc_384_sq8,dedicated,0.19238481081081082,0.07303567567567568,0.11934913513513515,0.0021964203820634158,86.06751,0.027044860000000004,0.0,2.827754095506849,23.693125989602482,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed_topk3,openai,0.0,False,pca_uc_384_sq8,dedicated,0.19238481081081082,0.07303567567567568,0.11934913513513515,0.0021964203820634158,86.06751,0.027044860000000004,0.0,2.827754095506849,23.693125989602482,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed_topk3,openai,0.0,True,sq8,dedicated,0.19238481081081082,0.07303567567567568,0.11934913513513515,0.005376167261805385,86.06751,0.027044860000000004,0.0,2.827754095506849,23.693125989602482,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed_topk3,openai,0.0,False,sq8,dedicated,0.19238481081081082,0.07303567567567568,0.11934913513513515,0.005376167261805385,86.06751,0.027044860000000004,0.0,2.827754095506849,23.693125989602482,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed_topk3,openai,0.0,True,pca_uc_384_sq8,marginal,0.19238481081081082,0.07303567567567568,0.11934913513513515,0.0021964203820634158,0.01640857286343119,0.027044860000000004,0.0,0.0006131861964076294,0.005137751486119598,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed_topk3,openai,0.0,False,pca_uc_384_sq8,marginal,0.19238481081081082,0.07303567567567568,0.11934913513513515,0.0021964203820634158,0.01640857286343119,0.027044860000000004,0.0,0.0006131861964076294,0.005137751486119598,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed_topk3,openai,0.0,True,sq8,marginal,0.19238481081081082,0.07303567567567568,0.11934913513513515,0.005376167261805385,0.040163182313238996,0.027044860000000004,0.0,0.0013936251105696928,0.011676876493421895,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed_topk3,openai,0.0,False,sq8,marginal,0.19238481081081082,0.07303567567567568,0.11934913513513515,0.005376167261805385,0.040163182313238996,0.027044860000000004,0.0,0.0013936251105696928,0.011676876493421895,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed_topk3,open_weight,0.0,True,pca_uc_384_sq8,dedicated,0.019234341449557667,0.006455978207937667,0.01277836324162,0.0021964203820634158,86.06751,0.027044860000000004,0.0,2.827754095506849,221.2923550566055,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed_topk3,open_weight,0.0,False,pca_uc_384_sq8,dedicated,0.019234341449557667,0.006455978207937667,0.01277836324162,0.0021964203820634158,86.06751,0.027044860000000004,0.0,2.827754095506849,221.2923550566055,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed_topk3,open_weight,0.0,True,sq8,dedicated,0.019234341449557667,0.006455978207937667,0.01277836324162,0.005376167261805385,86.06751,0.027044860000000004,0.0,2.827754095506849,221.2923550566055,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed_topk3,open_weight,0.0,False,sq8,dedicated,0.019234341449557667,0.006455978207937667,0.01277836324162,0.005376167261805385,86.06751,0.027044860000000004,0.0,2.827754095506849,221.2923550566055,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed_topk3,open_weight,0.0,True,pca_uc_384_sq8,marginal,0.019234341449557667,0.006455978207937667,0.01277836324162,0.0021964203820634158,0.01640857286343119,0.027044860000000004,0.0,0.0006131861964076294,0.04798628625694722,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed_topk3,open_weight,0.0,False,pca_uc_384_sq8,marginal,0.019234341449557667,0.006455978207937667,0.01277836324162,0.0021964203820634158,0.01640857286343119,0.027044860000000004,0.0,0.0006131861964076294,0.04798628625694722,True,False,,,True,uncached_list
code_unseen,M,2017476,agentic,indexed_topk3,open_weight,0.0,True,sq8,marginal,0.019234341449557667,0.006455978207937667,0.01277836324162,0.005376167261805385,0.040163182313238996,0.027044860000000004,0.0,0.0013936251105696928,0.10906131593055368,True,False,,,True,measured
code_unseen,M,2017476,agentic,indexed_topk3,open_weight,0.0,False,sq8,marginal,0.019234341449557667,0.006455978207937667,0.01277836324162,0.005376167261805385,0.040163182313238996,0.027044860000000004,0.0,0.0013936251105696928,0.10906131593055368,True,False,,,True,uncached_list
