qid,arm,recall_at_10,presence_wb,provenance_at_10,presence_wb_on_gold_page,n_gold_titles,n_gold_titles_hit,judge_correct,idk_corrected,in_primary
3568,rabitq_np256,0.8,True,True,True,1,1,False,True,True
3568,refine_np64,0.9,False,False,False,1,0,False,True,True
3568,sq8_np16,0.9,False,False,False,1,0,False,True,True
3568,sq8_np4,0.8,False,False,False,1,0,False,True,True
3568,sq8_np512,1.0,True,True,True,1,1,True,False,True
3568,sq8_np64,0.9,False,False,False,1,0,False,True,True
3568,sq8_np8,0.9,False,False,False,1,0,False,True,True
3570,mrl_512_sq8_np512,0.6,False,False,False,1,0,False,True,True
3570,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,True,False,True
3570,pca_uc_512_sq8_np512,0.9,True,True,True,1,1,True,False,True
3570,pq_np256,0.9,True,True,True,1,1,True,False,True
3570,rabitq_np256,0.7,True,True,True,1,1,True,False,True
3570,refine_np64,1.0,True,True,True,1,1,True,False,True
3570,sq8_np16,0.8,True,True,True,1,1,True,False,True
3570,sq8_np4,0.3,True,True,True,1,1,False,True,True
3570,sq8_np512,1.0,True,True,True,1,1,False,False,True
3570,sq8_np64,1.0,True,True,True,1,1,False,False,True
3570,sq8_np8,0.6,True,True,True,1,1,True,False,True
3591,mrl_512_sq8_np512,0.7,True,True,True,1,1,False,True,True
3591,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,False,True,True
3591,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,False,True,True
3591,pq_np256,0.8,True,True,True,1,1,False,True,True
3591,rabitq_np256,0.6,True,True,True,1,1,False,True,True
3591,refine_np64,1.0,True,True,True,1,1,False,True,True
3591,sq8_np16,0.8,True,True,True,1,1,False,True,True
3591,sq8_np4,0.6,False,False,False,1,0,False,True,True
3591,sq8_np512,1.0,True,True,True,1,1,False,True,True
3591,sq8_np64,1.0,True,True,True,1,1,False,True,True
3591,sq8_np8,0.7,True,True,True,1,1,False,True,True
3606,mrl_512_sq8_np512,0.9,True,True,True,1,1,False,True,True
3606,pca_uc_384_sq8_np512,1.0,True,True,True,1,1,False,True,True
3606,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,False,True,True
3606,pq_np256,0.9,True,True,True,1,1,False,True,True
3606,rabitq_np256,0.9,True,True,True,1,1,False,True,True
3606,refine_np64,1.0,True,True,True,1,1,False,True,True
3606,sq8_np16,0.9,True,True,True,1,1,False,True,True
3606,sq8_np4,0.7,True,True,True,1,1,False,True,True
3606,sq8_np512,1.0,True,True,True,1,1,False,True,True
3606,sq8_np64,1.0,True,True,True,1,1,False,True,True
3606,sq8_np8,0.9,True,True,True,1,1,True,False,True
3609,mrl_512_sq8_np512,0.7,True,True,True,1,1,True,True,True
3609,pca_uc_384_sq8_np512,0.9,True,True,True,1,1,True,False,True
3609,pca_uc_512_sq8_np512,1.0,True,True,True,1,1,True,False,True
3609,pq_np256,0.7,True,True,True,1,1,True,False,True
3609,rabitq_np256,0.9,True,True,True,1,1,True,False,True
3609,refine_np64,1.0,True,True,True,1,1,True,False,True
3609,sq8_np16,1.0,True,True,True,1,1,True,False,True
3609,sq8_np4,0.9,True,True,True,1,1,True,False,True
3609,sq8_np512,1.0,True,True,True,1,1,True,False,True
3609,sq8_np64,1.0,True,True,True,1,1,True,False,True
3609,sq8_np8,1.0,True,True,True,1,1,True,False,True
